created_ts,process_id,file_id,status,contract_id,served_itsi,served_cc,served_nc,served_msisdn,org_level_main,org_sublevel1,org_sublevel2,org_sublevel3,org_sublevel4,org_sublevel5,other_party_type,other_party,other_party_itsi,other_party_cc,other_party_nc,dialled_number,call_ref,source_dxt,dxt_seq_nr,connected_number,connected_nitsi,connection_group,served_party_dxt_id,a_location_area,a_cell_id,sds_service_type,sds_type,sds_length,sds_timestamp,cells_distributed,cells_reached,dispatchers_reached,sds_result,ss_records,num_groups,part_group1,part_group2,part_group3,part_group4,part_group5,part_group6,part_group7,part_group8,event_time_hour,call_type,forward_number,trans_forw_number,trans_rep_flag,message_reference,sending_profile,target_dxt_id,target_loc_area,target_channel_type,sdstl_protocol_id,diagnostics
2017-10-15 14:06:57.03,11,1126,2,,1004128,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",644B3629,123123,48556,"",04260001116777213,65535,123123,1013,1,0,4,16,2017-10-15 07:14:05.2,0,0,0,0,,,"","","","","","","","",2017-10-15 07:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-16 09:57:30.63,47,1186,2,,1004129,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",64527EEB,123123,60357,"",04260001116777213,65535,123123,1024,1,0,4,16,2017-10-15 16:12:43.96,0,0,0,0,,,"","","","","","","","",2017-10-15 16:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:46:59.5,11,891,2,,1004136,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",6445FF51,123123,292,"",04260001116777213,65535,123123,1012,1,0,4,16,2017-10-14 23:03:03.28,0,0,0,0,,,"","","","","","","","",2017-10-14 23:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:46:59.77,11,891,2,,1004136,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",64460112,123123,778,"",04260001116777213,65535,123123,1012,1,0,4,16,2017-10-14 23:03:39.95,0,0,0,0,,,"","","","","","","","",2017-10-14 23:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:46:20.81,11,855,2,,1004163,000,000,"",2,2,,,,,1,0426000111003947,1002132,000,000,0426000111003947,643C4F87,123123,18088,0426000111003947,0426000111003947,65535,123123,1005,1,0,3,32,2017-10-14 08:33:57.64,1,1,0,0,,,"","","","","","","","",2017-10-14 08:00:00,SDS,"","",1,201,-1,123123,1006,1,130,0
2017-10-15 13:56:37.67,11,995,2,,1004163,000,000,"",2,2,,,,,1,0426000111003947,1002132,000,000,0426000111003947,643BF606,123123,58885,0426000111003947,0426000111003947,65535,123123,1007,1,1,3,904,2017-10-14 07:59:56.5,1,1,0,0,,,"","","","","","","","",2017-10-14 07:00:00,SDS,"","",0,201,-1,123123,1008,1,130,0
2017-10-15 13:36:44.32,11,725,2,,1004163,000,000,"",2,2,,,,,1,0426000111003572,1009894,000,000,0426000111003572,643D4618,123123,21453,0426000111003572,0426000111003572,65535,123123,1004,1,0,3,32,2017-10-14 10:05:25.08,1,1,0,0,,,"","","","","","","","",2017-10-14 10:00:00,SDS,"","",1,219,-1,123123,1008,1,130,0
2017-10-15 13:49:36,11,907,2,,1004170,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644B02BB,123123,33925,0426000111008840,0426000111008840,65535,123123,1003,1,0,4,16,2017-10-15 06:58:40.79,1,1,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 13:49:36.01,11,907,2,,1004170,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644B02C2,123123,33931,0426000111008840,0426000111008840,65535,123123,1003,1,0,3,184,2017-10-15 06:58:41.08,1,1,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",0,105,-1,123123,1008,1,130,0
2017-10-15 14:02:35.83,11,1076,2,,1004170,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,6419AA86,123123,64924,0426000111008840,0426000111008840,65535,123123,1003,1,0,4,16,2017-10-12 06:56:45.95,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 14:02:35.84,11,1076,2,,1004170,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,6419AA8E,123123,64935,0426000111008840,0426000111008840,65535,123123,1003,1,0,3,184,2017-10-12 06:56:46.23,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",0,104,-1,123123,1008,1,130,0
2017-10-15 13:49:36.02,11,907,2,,1004171,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644B02D9,123123,33955,0426000111008840,0426000111008840,65535,123123,1004,1,0,4,16,2017-10-15 06:58:42.26,1,1,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 13:49:36.02,11,907,2,,1004171,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644B02DF,123123,33964,0426000111008840,0426000111008840,65535,123123,1004,1,0,3,184,2017-10-15 06:58:42.56,1,1,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",0,207,-1,123123,1008,1,130,0
2017-10-15 14:02:35.86,11,1076,2,,1004171,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,6419AA9F,123123,64953,0426000111008840,0426000111008840,65535,123123,1004,1,0,3,184,2017-10-12 06:56:47.48,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",0,206,-1,123123,1008,1,130,0
2017-10-15 14:02:35.86,11,1076,2,,1004171,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,6419AAA4,123123,64957,0426000111008840,0426000111008840,65535,123123,1004,1,0,4,16,2017-10-12 06:56:47.7,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 14:07:44.51,11,1121,2,,1004171,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644EED6E,123123,61688,0426000111008840,0426000111008840,65535,123123,1004,1,0,4,16,2017-10-15 11:40:26.78,1,1,0,0,,,"","","","","","","","",2017-10-15 11:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 14:07:44.51,11,1121,2,,1004171,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644EED75,123123,61696,0426000111008840,0426000111008840,65535,123123,1004,1,0,3,248,2017-10-15 11:40:27.08,1,1,0,0,,,"","","","","","","","",2017-10-15 11:00:00,SDS,"","",0,208,-1,123123,1008,1,130,0
2017-10-15 14:07:45.68,11,1121,2,,1004171,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644EF4AA,123123,63784,0426000111008840,0426000111008840,65535,123123,1004,1,0,4,16,2017-10-15 11:42:27.37,1,1,0,0,,,"","","","","","","","",2017-10-15 11:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 14:07:45.68,11,1121,2,,1004171,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644EF4AD,123123,63788,0426000111008840,0426000111008840,65535,123123,1004,1,0,3,184,2017-10-15 11:42:27.72,1,1,0,0,,,"","","","","","","","",2017-10-15 11:00:00,SDS,"","",0,209,-1,123123,1008,1,130,0
2017-10-15 13:49:36.04,11,907,2,,1004172,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644B0323,123123,34030,0426000111008840,0426000111008840,65535,123123,1015,1,0,4,16,2017-10-15 06:58:46.11,1,1,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 13:49:36.05,11,907,2,,1004172,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644B0327,123123,34036,0426000111008840,0426000111008840,65535,123123,1015,1,0,3,184,2017-10-15 06:58:46.41,1,1,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",0,239,-1,123123,1008,1,130,0
2017-10-15 14:02:35.9,11,1076,2,,1004172,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,6419AAE6,123123,65027,0426000111008840,0426000111008840,65535,123123,1015,1,0,3,184,2017-10-12 06:56:52.07,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",0,238,-1,123123,1008,1,130,0
2017-10-15 14:02:35.9,11,1076,2,,1004172,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,6419AAEA,123123,65028,0426000111008840,0426000111008840,65535,123123,1015,1,0,4,16,2017-10-12 06:56:52.29,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 13:49:36.05,11,907,2,,1004173,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644B0328,123123,34039,0426000111008840,0426000111008840,65535,123123,1014,1,0,3,184,2017-10-15 06:58:46.47,1,1,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",0,206,-1,123123,1008,1,130,0
2017-10-15 13:49:36.05,11,907,2,,1004173,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644B032C,123123,34042,0426000111008840,0426000111008840,65535,123123,1014,1,0,4,16,2017-10-15 06:58:46.68,1,1,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 14:02:35.9,11,1076,2,,1004173,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,6419AAEB,123123,65030,0426000111008840,0426000111008840,65535,123123,1014,1,0,3,184,2017-10-12 06:56:52.35,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",0,205,-1,123123,1008,1,130,0
2017-10-15 14:02:35.9,11,1076,2,,1004173,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,6419AAF0,123123,65035,0426000111008840,0426000111008840,65535,123123,1014,1,0,4,16,2017-10-12 06:56:52.57,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-16 09:56:41.72,47,1176,2,,1009698,000,000,"",2,53,,,,,,"",16777213,0426,00011,"",6451477A,123123,37563,"",04260001116777213,65535,123123,1008,1,0,4,16,2017-10-15 14:33:02.85,0,0,0,0,,,"","","","","","","","",2017-10-15 14:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:35:13.88,11,735,2,,1009698,000,000,"",2,53,,,,,,"",16777213,0426,00011,"",644DBF72,123123,39654,"",04260001116777213,65535,123123,1004,1,0,4,16,2017-10-15 10:17:41.99,0,0,0,0,,,"","","","","","","","",2017-10-15 10:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:41:30.42,11,842,2,,1009698,000,000,"",2,53,,,,,,"",16777213,0426,00011,"",644D12D6,123123,54569,"",04260001116777213,65535,123123,1001,1,0,4,16,2017-10-15 09:30:55.41,0,0,0,0,,,"","","","","","","","",2017-10-15 09:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:47:34.81,11,901,2,,1009698,000,000,"",2,53,,,,,,"",16777213,0426,00011,"",644B3DAE,123123,50702,"",04260001116777213,65535,123123,1001,1,0,4,16,2017-10-15 07:16:20.35,0,0,0,0,,,"","","","","","","","",2017-10-15 07:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:47:38.85,11,901,2,,1009698,000,000,"",2,53,,,,,,"",16777213,0426,00011,"",644B5811,123123,58225,"",04260001116777213,65535,123123,1001,1,0,4,16,2017-10-15 07:24:12.16,0,0,0,0,,,"","","","","","","","",2017-10-15 07:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 14:01:44.12,45,1168,2,,1009698,000,000,"",2,53,,,,,,"",16777213,0426,00011,"",64505F3B,123123,36543,"",04260001116777213,65535,123123,1003,1,0,4,16,2017-10-15 13:24:14.17,0,0,0,0,,,"","","","","","","","",2017-10-15 13:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 14:17:26.92,45,1172,2,,1009698,000,000,"",2,53,,,,,,"",16777213,0426,00011,"",6450E3B1,123123,9074,"",04260001116777213,65535,123123,1013,1,0,4,16,2017-10-15 14:02:59.49,0,0,0,0,,,"","","","","","","","",2017-10-15 14:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:49:36.06,11,907,2,,1004466,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644B0344,123123,34064,0426000111008840,0426000111008840,65535,123123,1017,1,0,3,184,2017-10-15 06:58:47.89,1,1,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",0,18,-1,123123,1008,1,130,0
2017-10-15 13:49:36.06,11,907,2,,1004466,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644B0348,123123,34069,0426000111008840,0426000111008840,65535,123123,1017,1,0,4,16,2017-10-15 06:58:48.1,1,1,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 14:02:35.91,11,1076,2,,1004466,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,6419AB03,123123,65056,0426000111008840,0426000111008840,65535,123123,1017,1,0,4,16,2017-10-12 06:56:53.65,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 14:02:35.92,11,1076,2,,1004466,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,6419AB09,123123,65064,0426000111008840,0426000111008840,65535,123123,1017,1,0,3,184,2017-10-12 06:56:53.94,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",0,17,-1,123123,1008,1,130,0
2017-10-16 09:57:49.16,47,1189,2,,1004494,000,000,"",2,25,,,,,,"","","","",000000000,-23B9B70A,123123,29239,"","",65535,123123,1017,1,0,0,16,2017-10-15 16:51:13.43,0,0,0,7,,,"","","","","","","","",2017-10-15 16:00:00,SDS,"","",-1,255,-1,0,65535,FF,0,65535
2017-10-15 13:54:20.07,11,989,2,,1004494,000,000,"",2,25,,,,,,"","","","",0426000111003535,-1F926259,123123,31009,"","",65535,123123,1028,1,0,3,84,2017-10-15 04:17:20.39,0,0,0,7,,,"","","","","","","","",2017-10-15 04:00:00,SDS,"","",-1,255,-1,0,65535,FF,10,65535
2017-10-15 13:39:00.53,11,794,2,,1004728,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,643D5159,123123,24600,0426000111008840,0426000111008840,65535,123123,1009,1,0,4,16,2017-10-14 10:09:38.61,1,1,0,0,,,"","","","","","","","",2017-10-14 10:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 13:39:00.53,11,794,2,,1004728,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,643D515F,123123,24606,0426000111008840,0426000111008840,65535,123123,1009,1,0,3,272,2017-10-14 10:09:38.96,1,1,0,0,,,"","","","","","","","",2017-10-14 10:00:00,SDS,"","",0,104,-1,123123,1008,1,130,0
2017-10-15 13:39:01.39,11,794,2,,1004728,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,643D56AE,123123,26094,0426000111008840,0426000111008840,65535,123123,1009,1,0,4,16,2017-10-14 10:11:39.13,1,1,0,0,,,"","","","","","","","",2017-10-14 10:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 13:39:01.4,11,794,2,,1004728,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,643D56B1,123123,26102,0426000111008840,0426000111008840,65535,123123,1009,1,0,3,184,2017-10-14 10:11:39.43,1,1,0,0,,,"","","","","","","","",2017-10-14 10:00:00,SDS,"","",0,105,-1,123123,1008,1,130,0
2017-10-15 13:49:36.03,11,907,2,,1004728,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644B02FC,123123,33990,0426000111008840,0426000111008840,65535,123123,1009,1,0,3,184,2017-10-15 06:58:44.26,1,1,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",0,106,-1,123123,1008,1,130,0
2017-10-15 13:49:36.04,11,907,2,,1004728,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,644B0303,123123,34000,0426000111008840,0426000111008840,65535,123123,1009,1,0,4,16,2017-10-15 06:58:44.53,1,1,0,0,,,"","","","","","","","",2017-10-15 06:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 14:02:35.87,11,1076,2,,1004728,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,6419AAC2,123123,64992,0426000111008840,0426000111008840,65535,123123,1009,1,0,3,184,2017-10-12 06:56:49.58,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",0,103,-1,123123,1008,1,130,0
2017-10-15 14:02:35.88,11,1076,2,,1004728,000,000,"",2,11,,,,,1,0426000111008840,1003443,000,000,0426000111008840,6419AAC8,123123,64996,0426000111008840,0426000111008840,65535,123123,1009,1,0,4,16,2017-10-12 06:56:49.8,1,1,0,0,,,"","","","","","","","",2017-10-12 06:00:00,SDS,"","",-1,255,-1,123123,1008,1,255,0
2017-10-15 13:53:01.39,11,965,2,,1004822,000,000,"",2,35,,,,,1,0426000111001907,6000222,000,000,"",64331CC5,123123,8239,"","",65535,123123,1023,1,0,4,16,2017-10-13 18:43:55.12,0,0,0,1,,,"","","","","","","","",2017-10-13 18:00:00,SDS,"","",-1,255,-1,123123,65535,FF,255,65535
2017-10-15 13:53:00.81,11,965,2,,1004822,000,000,"",2,35,,,,,1,0426000111001907,6000222,000,000,"",6433190D,123123,7158,"","",65535,123123,1023,1,0,4,16,2017-10-13 18:42:44.85,0,0,0,1,,,"","","","","","","","",2017-10-13 18:00:00,SDS,"","",-1,255,-1,123123,65535,FF,255,65535
2017-10-15 13:53:01.36,11,965,2,,1004822,000,000,"",2,35,,,,,1,0426000111001907,6000222,000,000,"",64331CA6,123123,8205,"","",65535,123123,1023,1,0,4,16,2017-10-13 18:43:53.08,0,0,0,1,,,"","","","","","","","",2017-10-13 18:00:00,SDS,"","",-1,255,-1,123123,65535,FF,255,65535
2017-10-15 12:48:18.97,11,605,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",6441D7FD,123123,25650,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-14 17:09:04.17,0,0,0,0,,,"","","","","","","","",2017-10-14 17:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 12:49:18.17,11,630,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",644BDFAE,123123,31690,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-15 08:04:10.57,0,0,0,0,,,"","","","","","","","",2017-10-15 08:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:29:11.28,11,656,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",64432EF1,123123,57997,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-14 18:59:04.69,0,0,0,0,,,"","","","","","","","",2017-10-14 18:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:37:34.41,11,775,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",6447BC36,123123,59492,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-15 01:49:27.44,0,0,0,0,,,"","","","","","","","",2017-10-15 01:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:44:47.2,11,871,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",643CF96F,123123,65408,"",04260001116777213,65535,123123,1024,1,0,4,16,2017-10-14 09:36:38.9,0,0,0,0,,,"","","","","","","","",2017-10-14 09:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:45:13.96,11,876,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",644639FC,123123,16758,"",04260001116777213,65535,123123,1036,1,0,4,16,2017-10-14 23:24:28.6,0,0,0,0,,,"","","","","","","","",2017-10-14 23:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:46:21.7,11,855,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",643C558B,123123,19735,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-14 08:36:13.14,0,0,0,0,,,"","","","","","","","",2017-10-14 08:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:46:31.51,11,854,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",640FBDBB,123123,1109,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-11 16:38:19.74,0,0,0,0,,,"","","","","","","","",2017-10-11 16:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:50:37.85,11,910,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",642B2B72,123123,25564,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-13 07:03:21.54,0,0,0,0,,,"","","","","","","","",2017-10-13 07:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:52:47.03,11,946,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",6412CC19,123123,27043,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-11 20:31:28.92,0,0,0,0,,,"","","","","","","","",2017-10-11 20:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:53:43.89,11,955,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",6415CC65,123123,46936,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-12 00:53:10.69,0,0,0,0,,,"","","","","","","","",2017-10-12 00:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:57:23.67,11,1017,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",6420A7EC,123123,51113,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-12 15:50:49.13,0,0,0,0,,,"","","","","","","","",2017-10-12 15:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:57:37.93,11,1002,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",64313BDF,123123,2058,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-13 16:13:18.78,0,0,0,0,,,"","","","","","","","",2017-10-13 16:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:59:09.89,11,1047,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",64110AB5,123123,31037,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-11 18:15:10.67,0,0,0,0,,,"","","","","","","","",2017-10-11 18:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 14:04:45.65,11,1113,2,,1004830,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",643B6266,123123,17423,"",04260001116777213,65535,123123,1014,1,0,4,16,2017-10-14 07:05:04.07,0,0,0,0,,,"","","","","","","","",2017-10-14 07:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 12:45:25.54,11,600,2,,1005005,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",6419E707,123123,16502,"",04260001116777213,65535,123123,1018,1,0,4,16,2017-10-12 07:16:17.58,0,0,0,0,,,"","","","","","","","",2017-10-12 07:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:43:50.5,11,824,2,,1005005,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",643466C9,123123,36443,"",04260001116777213,65535,123123,1008,1,0,4,16,2017-10-13 20:29:20.15,0,0,0,0,,,"","","","","","","","",2017-10-13 20:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:49:39.14,11,907,2,,1005005,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",644B18E3,123123,40206,"",04260001116777213,65535,123123,1018,1,0,4,16,2017-10-15 07:05:19.5,0,0,0,0,,,"","","","","","","","",2017-10-15 07:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:50:59.05,11,934,2,,1005005,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",643BAE30,123123,38866,"",04260001116777213,65535,123123,1018,1,0,4,16,2017-10-14 07:33:00.56,0,0,0,0,,,"","","","","","","","",2017-10-14 07:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 14:06:50.12,11,1123,2,,1005005,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",64325A85,123123,18526,"",04260001116777213,65535,123123,1018,1,0,4,16,2017-10-13 17:43:55.61,0,0,0,0,,,"","","","","","","","",2017-10-13 17:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:55:22.35,11,975,2,,1005009,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",64464662,123123,20266,"",04260001116777213,65535,123123,1035,1,0,4,16,2017-10-14 23:29:04.56,0,0,0,0,,,"","","","","","","","",2017-10-14 23:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:48:29.94,11,882,2,,1004913,000,000,"",2,41,,,,,,"","","","",0426000111003535,-1F92618B,123123,47677,"","",65535,123123,1028,1,0,3,84,2017-10-14 16:17:38.46,0,0,0,7,,,"","","","","","","","",2017-10-14 16:00:00,SDS,"","",-1,255,-1,0,65535,FF,10,65535
2017-10-15 12:46:55.37,11,577,2,,1005041,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",6434428F,123123,26179,"",04260001116777213,65535,123123,1001,1,0,4,16,2017-10-13 20:17:40.6,0,0,0,0,,,"","","","","","","","",2017-10-13 20:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 12:48:52.37,11,619,2,,1005041,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",6414FDE6,123123,54646,"",04260001116777213,65535,123123,1001,1,0,4,16,2017-10-11 23:38:14.14,0,0,0,0,,,"","","","","","","","",2017-10-11 23:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:31:29.81,11,671,2,,1005041,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",641C550E,123123,63434,"",04260001116777213,65535,123123,1001,1,0,4,16,2017-10-12 10:18:17.48,0,0,0,0,,,"","","","","","","","",2017-10-12 10:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:41:26.05,11,832,2,,1005041,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",643B4C82,123123,11246,"",04260001116777213,65535,123123,1001,1,0,4,16,2017-10-14 06:56:55.09,0,0,0,0,,,"","","","","","","","",2017-10-14 06:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
2017-10-15 13:41:50.23,11,825,2,,1005041,000,000,"",2,11,,,,,,"",16777213,0426,00011,"",6430279F,123123,55017,"",04260001116777213,65535,123123,1001,1,0,4,16,2017-10-13 14:40:38.53,0,0,0,0,,,"","","","","","","","",2017-10-13 14:00:00,SDS,"","",-1,255,-1,0,65535,FF,255,0
